[2016-04-28 11:23:57,695][DEBUG][org.projectodd.wunderboss.WunderBoss] Returning existing component for org.projectodd.wunderboss.web.Web:-1645144552, ignoring options.
[2016-04-28 11:23:57,742][INFO][luminus.http-server] HTTP server stopped
[2016-04-28 11:23:57,748][INFO][com.zaxxer.hikari.pool.HikariPool] HikariPool-0 - is closing down.
[2016-04-28 11:23:57,753][INFO][dotted-line.core] #'dotted-line.core/repl-server stopped
[2016-04-28 11:23:57,754][INFO][dotted-line.core] #'dotted-line.core/http-server stopped
[2016-04-28 11:23:57,754][INFO][dotted-line.core] #'dotted-line.db.core/*db* stopped
[2016-04-28 11:48:21,239][DEBUG][org.jboss.logging] Logging Provider: org.jboss.logging.Log4jLoggerProvider
[2016-04-28 11:48:42,439][DEBUG][org.jboss.logging] Logging Provider: org.jboss.logging.Log4jLoggerProvider
[2016-04-28 11:48:45,506][INFO][com.zaxxer.hikari.HikariDataSource] HikariPool-0 - is starting.
[2016-04-28 11:48:46,926][INFO][luminus.http-server] starting HTTP server on port 3000
[2016-04-28 11:48:47,192][INFO][org.xnio] XNIO version 3.4.0.Beta1
[2016-04-28 11:48:47,624][INFO][org.xnio.nio] XNIO NIO Implementation Version 3.4.0.Beta1
[2016-04-28 11:48:48,062][INFO][org.projectodd.wunderboss.web.Web] Registered web context /
[2016-04-28 11:48:48,069][INFO][luminus.repl-server] starting nREPL server on port 7000
[2016-04-28 11:48:48,176][INFO][dotted-line.core] #'dotted-line.config/env started
[2016-04-28 11:48:48,176][INFO][dotted-line.core] #'dotted-line.db.core/*db* started
[2016-04-28 11:48:48,179][INFO][dotted-line.core] #'dotted-line.core/http-server started
[2016-04-28 11:48:48,181][INFO][dotted-line.core] #'dotted-line.core/repl-server started
[2016-04-28 11:48:48,182][INFO][dotted-line.env] 
-=[dotted-line started successfully using the development profile]=-
[2016-04-28 12:06:58,791][INFO][luminus.repl-server] nREPL server stopped
[2016-04-28 12:06:58,794][DEBUG][org.projectodd.wunderboss.WunderBoss] Returning existing component for org.projectodd.wunderboss.web.Web:-1645144552, ignoring options.
[2016-04-28 12:06:58,820][INFO][luminus.http-server] HTTP server stopped
[2016-04-28 12:06:58,822][INFO][com.zaxxer.hikari.pool.HikariPool] HikariPool-0 - is closing down.
[2016-04-28 12:06:58,836][INFO][dotted-line.core] #'dotted-line.core/repl-server stopped
[2016-04-28 12:06:58,837][INFO][dotted-line.core] #'dotted-line.core/http-server stopped
[2016-04-28 12:06:58,837][INFO][dotted-line.core] #'dotted-line.db.core/*db* stopped
[2016-04-28 12:17:55,498][DEBUG][org.jboss.logging] Logging Provider: org.jboss.logging.Log4jLoggerProvider
[2016-04-28 12:17:57,224][INFO][com.zaxxer.hikari.HikariDataSource] HikariPool-0 - is starting.
[2016-04-28 12:17:58,378][INFO][luminus.http-server] starting HTTP server on port 3000
[2016-04-28 12:17:58,567][INFO][org.xnio] XNIO version 3.4.0.Beta1
[2016-04-28 12:17:58,849][INFO][org.xnio.nio] XNIO NIO Implementation Version 3.4.0.Beta1
[2016-04-28 12:17:59,024][INFO][org.projectodd.wunderboss.web.Web] Registered web context /
[2016-04-28 12:17:59,034][INFO][luminus.repl-server] starting nREPL server on port 7000
[2016-04-28 12:17:59,070][INFO][dotted-line.core] #'dotted-line.config/env started
[2016-04-28 12:17:59,071][INFO][dotted-line.core] #'dotted-line.db.core/*db* started
[2016-04-28 12:17:59,071][INFO][dotted-line.core] #'dotted-line.core/http-server started
[2016-04-28 12:17:59,071][INFO][dotted-line.core] #'dotted-line.core/repl-server started
[2016-04-28 12:17:59,073][INFO][dotted-line.env] 
-=[dotted-line started successfully using the development profile]=-
[2016-04-28 12:46:30,674][INFO][luminus.repl-server] nREPL server stopped
[2016-04-28 12:46:30,676][DEBUG][org.projectodd.wunderboss.WunderBoss] Returning existing component for org.projectodd.wunderboss.web.Web:-1645144552, ignoring options.
[2016-04-28 12:46:30,686][INFO][luminus.http-server] HTTP server stopped
[2016-04-28 12:46:30,689][INFO][com.zaxxer.hikari.pool.HikariPool] HikariPool-0 - is closing down.
[2016-04-28 12:46:30,699][INFO][dotted-line.core] #'dotted-line.core/repl-server stopped
[2016-04-28 12:46:30,699][INFO][dotted-line.core] #'dotted-line.core/http-server stopped
[2016-04-28 12:46:30,699][INFO][dotted-line.core] #'dotted-line.db.core/*db* stopped
[2016-04-28 13:39:32,848][DEBUG][org.jboss.logging] Logging Provider: org.jboss.logging.Log4jLoggerProvider
[2016-04-28 14:33:15,680][DEBUG][org.jboss.logging] Logging Provider: org.jboss.logging.Log4jLoggerProvider
[2016-04-28 14:33:17,877][INFO][com.zaxxer.hikari.HikariDataSource] HikariPool-0 - is starting.
[2016-04-28 14:33:19,611][INFO][luminus.http-server] starting HTTP server on port 3000
[2016-04-28 14:33:19,844][INFO][org.xnio] XNIO version 3.4.0.Beta1
[2016-04-28 14:33:20,401][INFO][org.xnio.nio] XNIO NIO Implementation Version 3.4.0.Beta1
[2016-04-28 14:33:20,842][INFO][org.projectodd.wunderboss.web.Web] Registered web context /
[2016-04-28 14:33:20,867][INFO][luminus.repl-server] starting nREPL server on port 7000
[2016-04-28 14:33:20,940][INFO][dotted-line.core] #'dotted-line.config/env started
[2016-04-28 14:33:20,940][INFO][dotted-line.core] #'dotted-line.db.core/*db* started
[2016-04-28 14:33:20,940][INFO][dotted-line.core] #'dotted-line.core/http-server started
[2016-04-28 14:33:20,940][INFO][dotted-line.core] #'dotted-line.core/repl-server started
[2016-04-28 14:33:20,941][INFO][dotted-line.env] 
-=[dotted-line started successfully using the development profile]=-
[2016-04-28 15:34:38,150][INFO][com.zaxxer.hikari.pool.HikariPool] HikariPool-0 - is closing down.
[2016-04-28 15:34:38,169][INFO][dotted-line.core] #'dotted-line.db.core/*db* stopped
[2016-04-28 15:35:35,323][DEBUG][org.jboss.logging] Logging Provider: org.jboss.logging.Log4jLoggerProvider
[2016-04-28 15:35:37,558][INFO][com.zaxxer.hikari.HikariDataSource] HikariPool-0 - is starting.
[2016-04-28 15:35:38,637][INFO][luminus.http-server] starting HTTP server on port 3000
[2016-04-28 15:35:38,856][INFO][org.xnio] XNIO version 3.4.0.Beta1
[2016-04-28 15:35:39,232][INFO][org.xnio.nio] XNIO NIO Implementation Version 3.4.0.Beta1
[2016-04-28 15:35:39,551][INFO][org.projectodd.wunderboss.web.Web] Registered web context /
[2016-04-28 15:35:39,554][INFO][luminus.repl-server] starting nREPL server on port 7000
[2016-04-28 15:35:39,583][INFO][dotted-line.core] #'dotted-line.config/env started
[2016-04-28 15:35:39,583][INFO][dotted-line.core] #'dotted-line.db.core/*db* started
[2016-04-28 15:35:39,583][INFO][dotted-line.core] #'dotted-line.core/http-server started
[2016-04-28 15:35:39,584][INFO][dotted-line.core] #'dotted-line.core/repl-server started
[2016-04-28 15:35:39,585][INFO][dotted-line.env] 
-=[dotted-line started successfully using the development profile]=-
[2016-04-28 15:36:21,305][INFO][luminus.repl-server] nREPL server stopped
[2016-04-28 15:36:21,314][DEBUG][org.projectodd.wunderboss.WunderBoss] Returning existing component for org.projectodd.wunderboss.web.Web:-1645144552, ignoring options.
[2016-04-28 15:36:21,341][INFO][luminus.http-server] HTTP server stopped
[2016-04-28 15:36:21,343][INFO][com.zaxxer.hikari.pool.HikariPool] HikariPool-0 - is closing down.
[2016-04-28 15:36:21,354][INFO][dotted-line.core] #'dotted-line.core/repl-server stopped
[2016-04-28 15:36:21,354][INFO][dotted-line.core] #'dotted-line.core/http-server stopped
[2016-04-28 15:36:21,355][INFO][dotted-line.core] #'dotted-line.db.core/*db* stopped
[2016-04-28 15:41:23,504][DEBUG][org.jboss.logging] Logging Provider: org.jboss.logging.Log4jLoggerProvider
[2016-04-28 15:41:25,641][INFO][com.zaxxer.hikari.HikariDataSource] HikariPool-0 - is starting.
[2016-04-28 15:41:26,622][INFO][luminus.http-server] starting HTTP server on port 3000
[2016-04-28 15:41:26,763][INFO][org.xnio] XNIO version 3.4.0.Beta1
[2016-04-28 15:41:26,962][INFO][org.xnio.nio] XNIO NIO Implementation Version 3.4.0.Beta1
[2016-04-28 15:41:27,174][INFO][org.projectodd.wunderboss.web.Web] Registered web context /
[2016-04-28 15:41:27,191][INFO][luminus.repl-server] starting nREPL server on port 7000
[2016-04-28 15:41:27,264][INFO][dotted-line.core] #'dotted-line.config/env started
[2016-04-28 15:41:27,273][INFO][dotted-line.core] #'dotted-line.db.core/*db* started
[2016-04-28 15:41:27,274][INFO][dotted-line.core] #'dotted-line.core/http-server started
[2016-04-28 15:41:27,274][INFO][dotted-line.core] #'dotted-line.core/repl-server started
[2016-04-28 15:41:27,276][INFO][dotted-line.env] 
-=[dotted-line started successfully using the development profile]=-
[2016-04-28 15:43:00,014][INFO][luminus.repl-server] nREPL server stopped
[2016-04-28 15:43:00,023][DEBUG][org.projectodd.wunderboss.WunderBoss] Returning existing component for org.projectodd.wunderboss.web.Web:-1645144552, ignoring options.
[2016-04-28 15:43:00,047][INFO][luminus.http-server] HTTP server stopped
[2016-04-28 15:43:00,051][INFO][com.zaxxer.hikari.pool.HikariPool] HikariPool-0 - is closing down.
[2016-04-28 15:43:00,063][INFO][dotted-line.core] #'dotted-line.core/repl-server stopped
[2016-04-28 15:43:00,063][INFO][dotted-line.core] #'dotted-line.core/http-server stopped
[2016-04-28 15:43:00,064][INFO][dotted-line.core] #'dotted-line.db.core/*db* stopped
[2016-04-28 15:44:52,812][DEBUG][org.jboss.logging] Logging Provider: org.jboss.logging.Log4jLoggerProvider
[2016-04-28 15:44:54,184][INFO][com.zaxxer.hikari.HikariDataSource] HikariPool-0 - is starting.
[2016-04-28 15:44:55,200][INFO][luminus.http-server] starting HTTP server on port 3000
[2016-04-28 15:44:55,370][INFO][org.xnio] XNIO version 3.4.0.Beta1
[2016-04-28 15:44:55,583][INFO][org.xnio.nio] XNIO NIO Implementation Version 3.4.0.Beta1
[2016-04-28 15:44:55,742][INFO][org.projectodd.wunderboss.web.Web] Registered web context /
[2016-04-28 15:44:55,745][INFO][luminus.repl-server] starting nREPL server on port 7000
[2016-04-28 15:44:55,788][INFO][dotted-line.core] #'dotted-line.config/env started
[2016-04-28 15:44:55,789][INFO][dotted-line.core] #'dotted-line.db.core/*db* started
[2016-04-28 15:44:55,789][INFO][dotted-line.core] #'dotted-line.core/http-server started
[2016-04-28 15:44:55,789][INFO][dotted-line.core] #'dotted-line.core/repl-server started
[2016-04-28 15:44:55,790][INFO][dotted-line.env] 
-=[dotted-line started successfully using the development profile]=-
[2016-04-28 15:46:12,686][INFO][luminus.repl-server] nREPL server stopped
[2016-04-28 15:46:12,694][DEBUG][org.projectodd.wunderboss.WunderBoss] Returning existing component for org.projectodd.wunderboss.web.Web:-1645144552, ignoring options.
[2016-04-28 15:46:12,713][INFO][luminus.http-server] HTTP server stopped
[2016-04-28 15:46:12,714][INFO][com.zaxxer.hikari.pool.HikariPool] HikariPool-0 - is closing down.
[2016-04-28 15:46:12,724][INFO][dotted-line.core] #'dotted-line.core/repl-server stopped
[2016-04-28 15:46:12,724][INFO][dotted-line.core] #'dotted-line.core/http-server stopped
[2016-04-28 15:46:12,724][INFO][dotted-line.core] #'dotted-line.db.core/*db* stopped
[2016-04-28 15:47:02,245][DEBUG][org.jboss.logging] Logging Provider: org.jboss.logging.Log4jLoggerProvider
[2016-04-28 15:47:04,095][INFO][com.zaxxer.hikari.HikariDataSource] HikariPool-0 - is starting.
[2016-04-28 15:47:04,711][INFO][luminus.http-server] starting HTTP server on port 3000
[2016-04-28 15:47:04,791][INFO][org.xnio] XNIO version 3.4.0.Beta1
[2016-04-28 15:47:04,945][INFO][org.xnio.nio] XNIO NIO Implementation Version 3.4.0.Beta1
[2016-04-28 15:47:05,062][INFO][org.projectodd.wunderboss.web.Web] Registered web context /
[2016-04-28 15:47:05,064][INFO][luminus.repl-server] starting nREPL server on port 7000
[2016-04-28 15:47:05,104][INFO][dotted-line.core] #'dotted-line.config/env started
[2016-04-28 15:47:05,105][INFO][dotted-line.core] #'dotted-line.db.core/*db* started
[2016-04-28 15:47:05,105][INFO][dotted-line.core] #'dotted-line.core/http-server started
[2016-04-28 15:47:05,105][INFO][dotted-line.core] #'dotted-line.core/repl-server started
[2016-04-28 15:47:05,110][INFO][dotted-line.env] 
-=[dotted-line started successfully using the development profile]=-
[2016-04-28 16:08:51,911][INFO][luminus.repl-server] nREPL server stopped
[2016-04-28 16:08:51,913][DEBUG][org.projectodd.wunderboss.WunderBoss] Returning existing component for org.projectodd.wunderboss.web.Web:-1645144552, ignoring options.
[2016-04-28 16:08:51,927][INFO][luminus.http-server] HTTP server stopped
[2016-04-28 16:08:51,928][INFO][com.zaxxer.hikari.pool.HikariPool] HikariPool-0 - is closing down.
[2016-04-28 16:08:51,936][INFO][dotted-line.core] #'dotted-line.core/repl-server stopped
[2016-04-28 16:08:51,937][INFO][dotted-line.core] #'dotted-line.core/http-server stopped
[2016-04-28 16:08:51,937][INFO][dotted-line.core] #'dotted-line.db.core/*db* stopped
[2016-04-28 16:09:30,170][DEBUG][org.jboss.logging] Logging Provider: org.jboss.logging.Log4jLoggerProvider
[2016-04-28 16:09:32,242][INFO][com.zaxxer.hikari.HikariDataSource] HikariPool-0 - is starting.
[2016-04-28 16:09:33,403][INFO][luminus.http-server] starting HTTP server on port 3000
[2016-04-28 16:09:33,580][INFO][org.xnio] XNIO version 3.4.0.Beta1
[2016-04-28 16:09:33,873][INFO][org.xnio.nio] XNIO NIO Implementation Version 3.4.0.Beta1
[2016-04-28 16:09:34,141][INFO][org.projectodd.wunderboss.web.Web] Registered web context /
[2016-04-28 16:09:34,152][INFO][luminus.repl-server] starting nREPL server on port 7000
[2016-04-28 16:09:34,187][INFO][dotted-line.core] #'dotted-line.config/env started
[2016-04-28 16:09:34,188][INFO][dotted-line.core] #'dotted-line.db.core/*db* started
[2016-04-28 16:09:34,188][INFO][dotted-line.core] #'dotted-line.core/http-server started
[2016-04-28 16:09:34,188][INFO][dotted-line.core] #'dotted-line.core/repl-server started
[2016-04-28 16:09:34,189][INFO][dotted-line.env] 
-=[dotted-line started successfully using the development profile]=-
[2016-04-28 16:15:27,219][INFO][luminus.repl-server] nREPL server stopped
[2016-04-28 16:15:27,221][DEBUG][org.projectodd.wunderboss.WunderBoss] Returning existing component for org.projectodd.wunderboss.web.Web:-1645144552, ignoring options.
[2016-04-28 16:15:27,234][INFO][luminus.http-server] HTTP server stopped
[2016-04-28 16:15:27,235][INFO][com.zaxxer.hikari.pool.HikariPool] HikariPool-0 - is closing down.
[2016-04-28 16:15:27,246][INFO][dotted-line.core] #'dotted-line.core/repl-server stopped
[2016-04-28 16:15:27,246][INFO][dotted-line.core] #'dotted-line.core/http-server stopped
[2016-04-28 16:15:27,246][INFO][dotted-line.core] #'dotted-line.db.core/*db* stopped
[2016-04-28 16:17:13,633][DEBUG][org.jboss.logging] Logging Provider: org.jboss.logging.Log4jLoggerProvider
[2016-04-28 16:17:15,505][INFO][com.zaxxer.hikari.HikariDataSource] HikariPool-0 - is starting.
[2016-04-28 16:17:16,392][INFO][luminus.http-server] starting HTTP server on port 3000
[2016-04-28 16:17:16,569][INFO][org.xnio] XNIO version 3.4.0.Beta1
[2016-04-28 16:17:16,794][INFO][org.xnio.nio] XNIO NIO Implementation Version 3.4.0.Beta1
[2016-04-28 16:17:17,035][INFO][org.projectodd.wunderboss.web.Web] Registered web context /
[2016-04-28 16:17:17,040][INFO][luminus.repl-server] starting nREPL server on port 7000
[2016-04-28 16:17:17,093][INFO][dotted-line.core] #'dotted-line.config/env started
[2016-04-28 16:17:17,093][INFO][dotted-line.core] #'dotted-line.db.core/*db* started
[2016-04-28 16:17:17,093][INFO][dotted-line.core] #'dotted-line.core/http-server started
[2016-04-28 16:17:17,093][INFO][dotted-line.core] #'dotted-line.core/repl-server started
[2016-04-28 16:17:17,094][INFO][dotted-line.env] 
-=[dotted-line started successfully using the development profile]=-
[2016-04-28 16:24:08,712][INFO][luminus.repl-server] nREPL server stopped
[2016-04-28 16:24:08,714][DEBUG][org.projectodd.wunderboss.WunderBoss] Returning existing component for org.projectodd.wunderboss.web.Web:-1645144552, ignoring options.
[2016-04-28 16:24:08,725][INFO][luminus.http-server] HTTP server stopped
[2016-04-28 16:24:08,726][INFO][com.zaxxer.hikari.pool.HikariPool] HikariPool-0 - is closing down.
[2016-04-28 16:24:08,732][INFO][dotted-line.core] #'dotted-line.core/repl-server stopped
[2016-04-28 16:24:08,733][INFO][dotted-line.core] #'dotted-line.core/http-server stopped
[2016-04-28 16:24:08,733][INFO][dotted-line.core] #'dotted-line.db.core/*db* stopped
[2016-04-28 16:24:39,464][DEBUG][org.jboss.logging] Logging Provider: org.jboss.logging.Log4jLoggerProvider
[2016-04-28 16:24:40,788][INFO][com.zaxxer.hikari.HikariDataSource] HikariPool-0 - is starting.
[2016-04-28 16:24:41,299][INFO][luminus.http-server] starting HTTP server on port 3000
[2016-04-28 16:24:41,394][INFO][org.xnio] XNIO version 3.4.0.Beta1
[2016-04-28 16:24:41,563][INFO][org.xnio.nio] XNIO NIO Implementation Version 3.4.0.Beta1
[2016-04-28 16:24:41,724][INFO][org.projectodd.wunderboss.web.Web] Registered web context /
[2016-04-28 16:24:41,733][INFO][luminus.repl-server] starting nREPL server on port 7000
[2016-04-28 16:24:41,769][INFO][dotted-line.core] #'dotted-line.config/env started
[2016-04-28 16:24:41,770][INFO][dotted-line.core] #'dotted-line.db.core/*db* started
[2016-04-28 16:24:41,770][INFO][dotted-line.core] #'dotted-line.core/http-server started
[2016-04-28 16:24:41,770][INFO][dotted-line.core] #'dotted-line.core/repl-server started
[2016-04-28 16:24:41,771][INFO][dotted-line.env] 
-=[dotted-line started successfully using the development profile]=-
[2016-04-28 16:28:05,932][INFO][luminus.repl-server] nREPL server stopped
[2016-04-28 16:28:05,935][DEBUG][org.projectodd.wunderboss.WunderBoss] Returning existing component for org.projectodd.wunderboss.web.Web:-1645144552, ignoring options.
[2016-04-28 16:28:05,960][INFO][luminus.http-server] HTTP server stopped
[2016-04-28 16:28:05,962][INFO][com.zaxxer.hikari.pool.HikariPool] HikariPool-0 - is closing down.
[2016-04-28 16:28:05,979][INFO][dotted-line.core] #'dotted-line.core/repl-server stopped
[2016-04-28 16:28:05,980][INFO][dotted-line.core] #'dotted-line.core/http-server stopped
[2016-04-28 16:28:05,980][INFO][dotted-line.core] #'dotted-line.db.core/*db* stopped
[2016-04-28 16:28:39,405][DEBUG][org.jboss.logging] Logging Provider: org.jboss.logging.Log4jLoggerProvider
[2016-04-28 16:28:40,997][INFO][com.zaxxer.hikari.HikariDataSource] HikariPool-0 - is starting.
[2016-04-28 16:28:41,865][INFO][luminus.http-server] starting HTTP server on port 3000
[2016-04-28 16:28:41,996][INFO][org.xnio] XNIO version 3.4.0.Beta1
[2016-04-28 16:28:42,218][INFO][org.xnio.nio] XNIO NIO Implementation Version 3.4.0.Beta1
[2016-04-28 16:28:42,439][INFO][org.projectodd.wunderboss.web.Web] Registered web context /
[2016-04-28 16:28:42,442][INFO][luminus.repl-server] starting nREPL server on port 7000
[2016-04-28 16:28:42,528][INFO][dotted-line.core] #'dotted-line.config/env started
[2016-04-28 16:28:42,535][INFO][dotted-line.core] #'dotted-line.db.core/*db* started
[2016-04-28 16:28:42,535][INFO][dotted-line.core] #'dotted-line.core/http-server started
[2016-04-28 16:28:42,535][INFO][dotted-line.core] #'dotted-line.core/repl-server started
[2016-04-28 16:28:42,536][INFO][dotted-line.env] 
-=[dotted-line started successfully using the development profile]=-
[2016-04-28 16:36:48,249][INFO][luminus.repl-server] nREPL server stopped
[2016-04-28 16:36:48,251][DEBUG][org.projectodd.wunderboss.WunderBoss] Returning existing component for org.projectodd.wunderboss.web.Web:-1645144552, ignoring options.
[2016-04-28 16:36:48,262][INFO][luminus.http-server] HTTP server stopped
[2016-04-28 16:36:48,264][INFO][com.zaxxer.hikari.pool.HikariPool] HikariPool-0 - is closing down.
[2016-04-28 16:36:48,269][INFO][dotted-line.core] #'dotted-line.core/repl-server stopped
[2016-04-28 16:36:48,270][INFO][dotted-line.core] #'dotted-line.core/http-server stopped
[2016-04-28 16:36:48,270][INFO][dotted-line.core] #'dotted-line.db.core/*db* stopped
[2016-04-28 16:37:31,271][DEBUG][org.jboss.logging] Logging Provider: org.jboss.logging.Log4jLoggerProvider
[2016-04-28 16:37:33,427][INFO][com.zaxxer.hikari.HikariDataSource] HikariPool-0 - is starting.
[2016-04-28 16:37:34,504][INFO][luminus.http-server] starting HTTP server on port 3000
[2016-04-28 16:37:34,625][INFO][org.xnio] XNIO version 3.4.0.Beta1
[2016-04-28 16:37:34,830][INFO][org.xnio.nio] XNIO NIO Implementation Version 3.4.0.Beta1
[2016-04-28 16:37:35,029][INFO][org.projectodd.wunderboss.web.Web] Registered web context /
[2016-04-28 16:37:35,045][INFO][luminus.repl-server] starting nREPL server on port 7000
[2016-04-28 16:37:35,087][INFO][dotted-line.core] #'dotted-line.config/env started
[2016-04-28 16:37:35,088][INFO][dotted-line.core] #'dotted-line.db.core/*db* started
[2016-04-28 16:37:35,088][INFO][dotted-line.core] #'dotted-line.core/http-server started
[2016-04-28 16:37:35,088][INFO][dotted-line.core] #'dotted-line.core/repl-server started
[2016-04-28 16:37:35,089][INFO][dotted-line.env] 
-=[dotted-line started successfully using the development profile]=-
[2016-04-28 17:06:09,226][INFO][luminus.repl-server] nREPL server stopped
[2016-04-28 17:06:09,352][DEBUG][org.projectodd.wunderboss.WunderBoss] Returning existing component for org.projectodd.wunderboss.web.Web:-1645144552, ignoring options.
[2016-04-28 17:06:09,466][INFO][luminus.http-server] HTTP server stopped
[2016-04-28 17:06:09,467][INFO][com.zaxxer.hikari.pool.HikariPool] HikariPool-0 - is closing down.
[2016-04-28 17:06:09,495][INFO][dotted-line.core] #'dotted-line.core/repl-server stopped
[2016-04-28 17:06:09,496][INFO][dotted-line.core] #'dotted-line.core/http-server stopped
[2016-04-28 17:06:09,496][INFO][dotted-line.core] #'dotted-line.db.core/*db* stopped
[2016-04-29 15:30:07,207][DEBUG][org.jboss.logging] Logging Provider: org.jboss.logging.Log4jLoggerProvider
[2016-04-29 15:33:00,445][DEBUG][org.jboss.logging] Logging Provider: org.jboss.logging.Log4jLoggerProvider
[2016-04-29 15:37:38,819][DEBUG][org.jboss.logging] Logging Provider: org.jboss.logging.Log4jLoggerProvider
[2016-04-29 16:44:03,936][DEBUG][org.jboss.logging] Logging Provider: org.jboss.logging.Log4jLoggerProvider
[2016-04-29 16:48:49,761][DEBUG][org.jboss.logging] Logging Provider: org.jboss.logging.Log4jLoggerProvider
[2016-04-29 17:17:24,843][DEBUG][org.jboss.logging] Logging Provider: org.jboss.logging.Log4jLoggerProvider
[2016-04-29 17:44:41,245][DEBUG][org.jboss.logging] Logging Provider: org.jboss.logging.Log4jLoggerProvider
[2016-05-01 16:43:23,279][DEBUG][org.jboss.logging] Logging Provider: org.jboss.logging.Log4jLoggerProvider
[2016-05-01 16:43:24,623][INFO][com.zaxxer.hikari.HikariDataSource] HikariPool-0 - is starting.
[2016-05-01 16:43:25,482][INFO][luminus.http-server] starting HTTP server on port 3000
[2016-05-01 16:43:25,625][INFO][org.xnio] XNIO version 3.4.0.Beta1
[2016-05-01 16:43:25,961][INFO][org.xnio.nio] XNIO NIO Implementation Version 3.4.0.Beta1
[2016-05-01 16:43:26,204][INFO][org.projectodd.wunderboss.web.Web] Registered web context /
[2016-05-01 16:43:26,212][INFO][luminus.repl-server] starting nREPL server on port 7000
[2016-05-01 16:43:26,253][INFO][dotted-line.core] #'dotted-line.config/env started
[2016-05-01 16:43:26,253][INFO][dotted-line.core] #'dotted-line.db.core/*db* started
[2016-05-01 16:43:26,253][INFO][dotted-line.core] #'dotted-line.core/http-server started
[2016-05-01 16:43:26,253][INFO][dotted-line.core] #'dotted-line.core/repl-server started
[2016-05-01 16:43:26,254][INFO][dotted-line.env] 
-=[dotted-line started successfully using the development profile]=-
[2016-05-01 16:52:52,448][DEBUG][org.jboss.logging] Logging Provider: org.jboss.logging.Log4jLoggerProvider
[2016-05-01 18:56:53,617][INFO][com.zaxxer.hikari.pool.HikariPool] HikariPool-0 - is closing down.
[2016-05-01 18:56:53,674][INFO][dotted-line.core] #'dotted-line.db.core/*db* stopped
[2016-05-04 10:49:12,186][DEBUG][org.jboss.logging] Logging Provider: org.jboss.logging.Log4jLoggerProvider
[2016-05-04 10:51:02,932][DEBUG][org.jboss.logging] Logging Provider: org.jboss.logging.Log4jLoggerProvider
[2016-05-04 10:51:05,255][INFO][com.zaxxer.hikari.HikariDataSource] HikariPool-0 - is starting.
[2016-05-04 10:51:06,923][INFO][luminus.http-server] starting HTTP server on port 3000
[2016-05-04 10:51:07,220][INFO][org.xnio] XNIO version 3.4.0.Beta1
[2016-05-04 10:51:07,697][INFO][org.xnio.nio] XNIO NIO Implementation Version 3.4.0.Beta1
[2016-05-04 10:51:07,965][INFO][org.projectodd.wunderboss.web.Web] Registered web context /
[2016-05-04 10:51:07,973][INFO][luminus.repl-server] starting nREPL server on port 7000
[2016-05-04 10:51:08,027][INFO][dotted-line.core] #'dotted-line.config/env started
[2016-05-04 10:51:08,028][INFO][dotted-line.core] #'dotted-line.db.core/*db* started
[2016-05-04 10:51:08,028][INFO][dotted-line.core] #'dotted-line.core/http-server started
[2016-05-04 10:51:08,028][INFO][dotted-line.core] #'dotted-line.core/repl-server started
[2016-05-04 10:51:08,029][INFO][dotted-line.env] 
-=[dotted-line started successfully using the development profile]=-
[2016-05-04 11:37:38,747][INFO][com.zaxxer.hikari.pool.HikariPool] HikariPool-0 - is closing down.
[2016-05-04 11:37:38,871][INFO][dotted-line.core] #'dotted-line.db.core/*db* stopped
[2016-05-04 17:24:21,356][DEBUG][org.jboss.logging] Logging Provider: org.jboss.logging.Log4jLoggerProvider
[2016-05-04 17:24:23,066][INFO][com.zaxxer.hikari.HikariDataSource] HikariPool-0 - is starting.
[2016-05-04 17:24:23,902][INFO][luminus.http-server] starting HTTP server on port 3000
[2016-05-04 17:24:24,081][INFO][org.xnio] XNIO version 3.4.0.Beta1
[2016-05-04 17:24:24,463][INFO][org.xnio.nio] XNIO NIO Implementation Version 3.4.0.Beta1
[2016-05-04 17:24:24,739][INFO][org.projectodd.wunderboss.web.Web] Registered web context /
[2016-05-04 17:24:24,742][INFO][luminus.repl-server] starting nREPL server on port 7000
[2016-05-04 17:24:24,780][INFO][dotted-line.core] #'dotted-line.config/env started
[2016-05-04 17:24:24,780][INFO][dotted-line.core] #'dotted-line.db.core/*db* started
[2016-05-04 17:24:24,780][INFO][dotted-line.core] #'dotted-line.core/http-server started
[2016-05-04 17:24:24,780][INFO][dotted-line.core] #'dotted-line.core/repl-server started
[2016-05-04 17:24:24,781][INFO][dotted-line.env] 
-=[dotted-line started successfully using the development profile]=-
[2016-05-04 17:33:41,850][INFO][luminus.repl-server] nREPL server stopped
[2016-05-04 17:33:41,904][DEBUG][org.projectodd.wunderboss.WunderBoss] Returning existing component for org.projectodd.wunderboss.web.Web:-1645144552, ignoring options.
[2016-05-04 17:33:41,918][INFO][luminus.http-server] HTTP server stopped
[2016-05-04 17:33:41,920][INFO][com.zaxxer.hikari.pool.HikariPool] HikariPool-0 - is closing down.
[2016-05-04 17:33:41,932][INFO][dotted-line.core] #'dotted-line.core/repl-server stopped
[2016-05-04 17:33:41,932][INFO][dotted-line.core] #'dotted-line.core/http-server stopped
[2016-05-04 17:33:41,933][INFO][dotted-line.core] #'dotted-line.db.core/*db* stopped
[2016-05-04 18:09:20,252][DEBUG][org.jboss.logging] Logging Provider: org.jboss.logging.Log4jLoggerProvider
[2016-05-04 18:09:22,153][INFO][com.zaxxer.hikari.HikariDataSource] HikariPool-0 - is starting.
